Timestamp,Motion_Yaw,Motion_WorldPositionZ,Motion_WorldPositionY,Motion_WorldPositionX,Throttle,Steer,Speed,Motion_Roll,Motion_Pitch,Gear,Motion_GForceVertical,Motion_GForceLongitudinal,Motion_GForceLateral,EngineTemp,EngineRPM,Brake,LapNumber
1612191260000000000,1.79071601441032,83.60379068475021,104.36523839047081,92.38035784269634,1,1,262.2105263157895,0.022505512461066246,-0.02060021852192126,7,0.01393388628371452,0.3636441889562105,-4.143258107335944,90,10623.105263157895,0,2
1612191261000000000,1.3011894345283508,84.64861869812012,106.00528984069824,166.1309715270996,1,0.45,270.7,0.027555705141276123,-0.02468990683555603,7,-0.025423953408608212,0.40298978984355927,-2.85805843770504,90,10909.65,0,2
1612191262000000000,1.1561841434902616,111.48152584499783,106.82150395711263,237.2421442667643,0.5,0.3333333333333333,265.6666666666667,0.03827407324893607,-0.018258763684166804,7,-0.06005335467246672,-1.640417628818088,-0.3770686405607396,90,10627.111111111111,0.44737375775973004,2
1612191263000000000,0.7871120540719283,141.32350158691406,106.67753681383635,290.4297164113898,0,1,188.78947368421052,0.024934187531471252,-0.008782631472537392,5.7368421052631575,-0.0015356105409170453,-1.561464830448753,-3.1263939455935827,90,8863.631578947368,0.8444644874390704,2
1612191264000000000,0.21399052519547312,178.7334891871402,105.99042631450452,314.17790944952714,0.10526315789473684,1,147.52631578947367,0.023264491440434205,-0.01780516222903603,4.368421052631579,0.013412575580571828,-0.5771505738559523,-2.6832829902046607,90,8694.526315789473,0.10526315789473684,2
1612191265000000000,-0.4290091214995635,217.57928386487458,105.19472664280941,310.4988676372327,0.9473684210526315,1,148.26315789473685,0.030199864487114706,-0.03317016676852578,4,0.0971445622363765,0.4580666611069127,-2.663137072011044,90,9424.684210526315,0,2
1612191266000000000,-1.0026587781153227,249.6087750886616,104.42555317125823,281.50119661030016,1,0.47368421052631576,164.94736842105263,0.03086772345398602,-0.03354280873348838,4,0.01049321076195491,0.6895236780768946,-1.6968053399928307,90,10486.315789473685,0,2
1612191267000000000,-1.1041510833634272,273.43855455186633,103.51206164889865,236.23895263671875,1,-0.2222222222222222,199,0.024785289437406592,-0.02185544702741835,4.777777777777778,0.06552748545072973,1.0790479944811926,0.1294213970605698,90,11213.666666666666,0,2
1612191268000000000,-1.0861878269597103,301.12852076480266,103.0542261224044,182.5180021587171,1,-0.21052631578947367,231.1578947368421,0.024059195855730457,-0.012102854879278886,5.894736842105263,0.057715477274828834,0.761473724716588,0.14790308504981162,90,10878,0,2
1612191269000000000,-1.0618153183083785,333.0538474635074,103.11830861944901,123.67554313258121,1,-0.15789473684210525,254.42105263157896,0.02467324094552743,-0.010315857435527601,6.315789473684211,-0.06982639276324526,0.5542549177219993,0.1336528504769759,90,11253.578947368422,0,2
